Title,Address,Bedrooms,Bathrooms,Rent,Square Footage,Availability,Amenities
Arrive Los Carneros,"6505 Sea Star Ct, Goleta, CA 93117 – West Santa Barbara",2 BRs,2 Baths,"$4,285 - 5,190",944 Sq Ft,Not Available,"Built-in WIFI Sound System, Controlled Access, Covered Parking, DisabilityAccess, Drought Tolerant Landscaping, Kevo Keyless Entry System, Kitchen Aid Dishwasher &amp; Built in Microwaves, Oil Rubbed Bronze Fixtures, Stainless Steel Kitchen Aid Three Door Refrigerator, 100 lb Weight Limit, 2 Pet Limit, 45 lb Weight Limit, 2 Pet Limit, Built in 2018, 74 Units/3 Stories, 12 months, 13 months, 14 months, 15 months, Maintenance on site, 24 Hour Availability, Maid Service, Elevator, Business Center, Clubhouse, Lounge, Courtyard, Balcony, Patio, Fitness Center, Spa, Pool, Washer/Dryer - In Unit, Air Conditioning, Heating, Ceiling Fans, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Microwave, Range, Refrigerator, Views, Walk-In Closets, Window Coverings, Package Service, Property Manager on Site"
Arrive Los Carneros,"6505 Sea Star Ct, Goleta, CA 93117 – West Santa Barbara",3 BRs,2 Baths,"$3,175 - 3,785","1,087 Sq Ft",Not Available,"Built-in WIFI Sound System, Controlled Access, Covered Parking, DisabilityAccess, Drought Tolerant Landscaping, Kevo Keyless Entry System, Kitchen Aid Dishwasher &amp; Built in Microwaves, Oil Rubbed Bronze Fixtures, Stainless Steel Kitchen Aid Three Door Refrigerator, 100 lb Weight Limit, 2 Pet Limit, 45 lb Weight Limit, 2 Pet Limit, Built in 2018, 74 Units/3 Stories, 12 months, 13 months, 14 months, 15 months, Maintenance on site, 24 Hour Availability, Maid Service, Elevator, Business Center, Clubhouse, Lounge, Courtyard, Balcony, Patio, Fitness Center, Spa, Pool, Washer/Dryer - In Unit, Air Conditioning, Heating, Ceiling Fans, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Microwave, Range, Refrigerator, Views, Walk-In Closets, Window Coverings, Package Service, Property Manager on Site"
Sumida Gardens Apartments,"122 Sumida Garden Ln, Santa Barbara, CA 93111 – West Santa Barbara",2 BRs,2 Baths,"$2,635 - 3,260",907 - 928 Sq Ft,Available Now,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Dishwasher, Disposal, Efficient Appliances, Fire Pit, Fully Furnished, Utilities Included, Green Building, Guest Parking, High Speed Internet Access, Large Closets, Microwave, Non-Smoking Community, Patio/Balcony, Pingpong Table, Recycling, Refrigerator, W/D Hookup, Window Coverings, $300 Deposit, 2 Pet Limit, Must Be Spayed/Neutered, Built in 2009, 200 Units/2 Stories, Furnished, 3 - 12 Month Leases, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Online Services, Planned Social Activities, Elevator, Business Center, Clubhouse, Cabana, Grill, Picnic Area, Balcony, Patio, Grill, Fitness Center, Spa, Pool, Playground, Bike Storage, High Speed Internet Access, Wi-Fi, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Ceiling Fans, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Carpet, Vinyl Flooring, Dining Room, Family Room, Views, Linen Closet, Furnished, Double Pane Windows, Window Coverings, Large Bedrooms, Property Manager on Site"
Sumida Gardens Apartments,"122 Sumida Garden Ln, Santa Barbara, CA 93111 – West Santa Barbara",2 BRs,2 Baths,"$2,655 - 2,975",907 Sq Ft,Available Now,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Dishwasher, Disposal, Efficient Appliances, Fire Pit, Fully Furnished, Utilities Included, Green Building, Guest Parking, High Speed Internet Access, Large Closets, Microwave, Non-Smoking Community, Patio/Balcony, Pingpong Table, Recycling, Refrigerator, W/D Hookup, Window Coverings, $300 Deposit, 2 Pet Limit, Must Be Spayed/Neutered, Built in 2009, 200 Units/2 Stories, Furnished, 3 - 12 Month Leases, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Online Services, Planned Social Activities, Elevator, Business Center, Clubhouse, Cabana, Grill, Picnic Area, Balcony, Patio, Grill, Fitness Center, Spa, Pool, Playground, Bike Storage, High Speed Internet Access, Wi-Fi, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Ceiling Fans, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Carpet, Vinyl Flooring, Dining Room, Family Room, Views, Linen Closet, Furnished, Double Pane Windows, Window Coverings, Large Bedrooms, Property Manager on Site"
Sumida Gardens Apartments,"122 Sumida Garden Ln, Santa Barbara, CA 93111 – West Santa Barbara",2 BRs,2 Baths,"$2,655 - 2,975",907 Sq Ft,Jul 30,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Dishwasher, Disposal, Efficient Appliances, Fire Pit, Fully Furnished, Utilities Included, Green Building, Guest Parking, High Speed Internet Access, Large Closets, Microwave, Non-Smoking Community, Patio/Balcony, Pingpong Table, Recycling, Refrigerator, W/D Hookup, Window Coverings, $300 Deposit, 2 Pet Limit, Must Be Spayed/Neutered, Built in 2009, 200 Units/2 Stories, Furnished, 3 - 12 Month Leases, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Online Services, Planned Social Activities, Elevator, Business Center, Clubhouse, Cabana, Grill, Picnic Area, Balcony, Patio, Grill, Fitness Center, Spa, Pool, Playground, Bike Storage, High Speed Internet Access, Wi-Fi, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Ceiling Fans, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Carpet, Vinyl Flooring, Dining Room, Family Room, Views, Linen Closet, Furnished, Double Pane Windows, Window Coverings, Large Bedrooms, Property Manager on Site"
Sumida Gardens Apartments,"122 Sumida Garden Ln, Santa Barbara, CA 93111 – West Santa Barbara",2 BRs,2 Baths,"$2,675 - 2,995",907 Sq Ft,Available Now,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Dishwasher, Disposal, Efficient Appliances, Fire Pit, Fully Furnished, Utilities Included, Green Building, Guest Parking, High Speed Internet Access, Large Closets, Microwave, Non-Smoking Community, Patio/Balcony, Pingpong Table, Recycling, Refrigerator, W/D Hookup, Window Coverings, $300 Deposit, 2 Pet Limit, Must Be Spayed/Neutered, Built in 2009, 200 Units/2 Stories, Furnished, 3 - 12 Month Leases, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Online Services, Planned Social Activities, Elevator, Business Center, Clubhouse, Cabana, Grill, Picnic Area, Balcony, Patio, Grill, Fitness Center, Spa, Pool, Playground, Bike Storage, High Speed Internet Access, Wi-Fi, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Ceiling Fans, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Carpet, Vinyl Flooring, Dining Room, Family Room, Views, Linen Closet, Furnished, Double Pane Windows, Window Coverings, Large Bedrooms, Property Manager on Site"
Sumida Gardens Apartments,"122 Sumida Garden Ln, Santa Barbara, CA 93111 – West Santa Barbara",2 BRs,2 Baths,"$2,675 - 2,995",907 Sq Ft,Available Now,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Dishwasher, Disposal, Efficient Appliances, Fire Pit, Fully Furnished, Utilities Included, Green Building, Guest Parking, High Speed Internet Access, Large Closets, Microwave, Non-Smoking Community, Patio/Balcony, Pingpong Table, Recycling, Refrigerator, W/D Hookup, Window Coverings, $300 Deposit, 2 Pet Limit, Must Be Spayed/Neutered, Built in 2009, 200 Units/2 Stories, Furnished, 3 - 12 Month Leases, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Online Services, Planned Social Activities, Elevator, Business Center, Clubhouse, Cabana, Grill, Picnic Area, Balcony, Patio, Grill, Fitness Center, Spa, Pool, Playground, Bike Storage, High Speed Internet Access, Wi-Fi, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Ceiling Fans, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Carpet, Vinyl Flooring, Dining Room, Family Room, Views, Linen Closet, Furnished, Double Pane Windows, Window Coverings, Large Bedrooms, Property Manager on Site"
Sumida Gardens Apartments,"122 Sumida Garden Ln, Santa Barbara, CA 93111 – West Santa Barbara",2 BRs,2 Baths,"$2,680 - 3,000",907 Sq Ft,Available Now,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Dishwasher, Disposal, Efficient Appliances, Fire Pit, Fully Furnished, Utilities Included, Green Building, Guest Parking, High Speed Internet Access, Large Closets, Microwave, Non-Smoking Community, Patio/Balcony, Pingpong Table, Recycling, Refrigerator, W/D Hookup, Window Coverings, $300 Deposit, 2 Pet Limit, Must Be Spayed/Neutered, Built in 2009, 200 Units/2 Stories, Furnished, 3 - 12 Month Leases, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Online Services, Planned Social Activities, Elevator, Business Center, Clubhouse, Cabana, Grill, Picnic Area, Balcony, Patio, Grill, Fitness Center, Spa, Pool, Playground, Bike Storage, High Speed Internet Access, Wi-Fi, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Ceiling Fans, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Carpet, Vinyl Flooring, Dining Room, Family Room, Views, Linen Closet, Furnished, Double Pane Windows, Window Coverings, Large Bedrooms, Property Manager on Site"
Sumida Gardens Apartments,"122 Sumida Garden Ln, Santa Barbara, CA 93111 – West Santa Barbara",2 BRs,2 Baths,"$2,680 - 3,000",928 Sq Ft,Jul 31,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Dishwasher, Disposal, Efficient Appliances, Fire Pit, Fully Furnished, Utilities Included, Green Building, Guest Parking, High Speed Internet Access, Large Closets, Microwave, Non-Smoking Community, Patio/Balcony, Pingpong Table, Recycling, Refrigerator, W/D Hookup, Window Coverings, $300 Deposit, 2 Pet Limit, Must Be Spayed/Neutered, Built in 2009, 200 Units/2 Stories, Furnished, 3 - 12 Month Leases, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Online Services, Planned Social Activities, Elevator, Business Center, Clubhouse, Cabana, Grill, Picnic Area, Balcony, Patio, Grill, Fitness Center, Spa, Pool, Playground, Bike Storage, High Speed Internet Access, Wi-Fi, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Ceiling Fans, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Carpet, Vinyl Flooring, Dining Room, Family Room, Views, Linen Closet, Furnished, Double Pane Windows, Window Coverings, Large Bedrooms, Property Manager on Site"
Sumida Gardens Apartments,"122 Sumida Garden Ln, Santa Barbara, CA 93111 – West Santa Barbara",1 Bed,1 Bath,"$2,170 - 3,170",675 Sq Ft,Aug 5,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Dishwasher, Disposal, Efficient Appliances, Fire Pit, Fully Furnished, Utilities Included, Green Building, Guest Parking, High Speed Internet Access, Large Closets, Microwave, Non-Smoking Community, Patio/Balcony, Pingpong Table, Recycling, Refrigerator, W/D Hookup, Window Coverings, $300 Deposit, 2 Pet Limit, Must Be Spayed/Neutered, Built in 2009, 200 Units/2 Stories, Furnished, 3 - 12 Month Leases, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Online Services, Planned Social Activities, Elevator, Business Center, Clubhouse, Cabana, Grill, Picnic Area, Balcony, Patio, Grill, Fitness Center, Spa, Pool, Playground, Bike Storage, High Speed Internet Access, Wi-Fi, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Ceiling Fans, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Carpet, Vinyl Flooring, Dining Room, Family Room, Views, Linen Closet, Furnished, Double Pane Windows, Window Coverings, Large Bedrooms, Property Manager on Site"
Sumida Gardens Apartments,"122 Sumida Garden Ln, Santa Barbara, CA 93111 – West Santa Barbara",1 Bed,1 Bath,"$2,215 - 3,040",675 Sq Ft,Aug 5,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Dishwasher, Disposal, Efficient Appliances, Fire Pit, Fully Furnished, Utilities Included, Green Building, Guest Parking, High Speed Internet Access, Large Closets, Microwave, Non-Smoking Community, Patio/Balcony, Pingpong Table, Recycling, Refrigerator, W/D Hookup, Window Coverings, $300 Deposit, 2 Pet Limit, Must Be Spayed/Neutered, Built in 2009, 200 Units/2 Stories, Furnished, 3 - 12 Month Leases, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Online Services, Planned Social Activities, Elevator, Business Center, Clubhouse, Cabana, Grill, Picnic Area, Balcony, Patio, Grill, Fitness Center, Spa, Pool, Playground, Bike Storage, High Speed Internet Access, Wi-Fi, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Ceiling Fans, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Carpet, Vinyl Flooring, Dining Room, Family Room, Views, Linen Closet, Furnished, Double Pane Windows, Window Coverings, Large Bedrooms, Property Manager on Site"
Sumida Gardens Apartments,"122 Sumida Garden Ln, Santa Barbara, CA 93111 – West Santa Barbara",2 BRs,2 Baths,"$2,680 - 3,260",907 Sq Ft,Aug 10,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Dishwasher, Disposal, Efficient Appliances, Fire Pit, Fully Furnished, Utilities Included, Green Building, Guest Parking, High Speed Internet Access, Large Closets, Microwave, Non-Smoking Community, Patio/Balcony, Pingpong Table, Recycling, Refrigerator, W/D Hookup, Window Coverings, $300 Deposit, 2 Pet Limit, Must Be Spayed/Neutered, Built in 2009, 200 Units/2 Stories, Furnished, 3 - 12 Month Leases, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Online Services, Planned Social Activities, Elevator, Business Center, Clubhouse, Cabana, Grill, Picnic Area, Balcony, Patio, Grill, Fitness Center, Spa, Pool, Playground, Bike Storage, High Speed Internet Access, Wi-Fi, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Ceiling Fans, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Carpet, Vinyl Flooring, Dining Room, Family Room, Views, Linen Closet, Furnished, Double Pane Windows, Window Coverings, Large Bedrooms, Property Manager on Site"
Sumida Gardens Apartments,"122 Sumida Garden Ln, Santa Barbara, CA 93111 – West Santa Barbara",2 BRs,2 Baths,"$2,680 - 3,260",907 Sq Ft,Aug 11,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Dishwasher, Disposal, Efficient Appliances, Fire Pit, Fully Furnished, Utilities Included, Green Building, Guest Parking, High Speed Internet Access, Large Closets, Microwave, Non-Smoking Community, Patio/Balcony, Pingpong Table, Recycling, Refrigerator, W/D Hookup, Window Coverings, $300 Deposit, 2 Pet Limit, Must Be Spayed/Neutered, Built in 2009, 200 Units/2 Stories, Furnished, 3 - 12 Month Leases, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Online Services, Planned Social Activities, Elevator, Business Center, Clubhouse, Cabana, Grill, Picnic Area, Balcony, Patio, Grill, Fitness Center, Spa, Pool, Playground, Bike Storage, High Speed Internet Access, Wi-Fi, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Ceiling Fans, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Carpet, Vinyl Flooring, Dining Room, Family Room, Views, Linen Closet, Furnished, Double Pane Windows, Window Coverings, Large Bedrooms, Property Manager on Site"
Sumida Gardens Apartments,"122 Sumida Garden Ln, Santa Barbara, CA 93111 – West Santa Barbara",2 BRs,2 Baths,"$2,655 - 3,235",907 Sq Ft,Aug 13,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Dishwasher, Disposal, Efficient Appliances, Fire Pit, Fully Furnished, Utilities Included, Green Building, Guest Parking, High Speed Internet Access, Large Closets, Microwave, Non-Smoking Community, Patio/Balcony, Pingpong Table, Recycling, Refrigerator, W/D Hookup, Window Coverings, $300 Deposit, 2 Pet Limit, Must Be Spayed/Neutered, Built in 2009, 200 Units/2 Stories, Furnished, 3 - 12 Month Leases, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Online Services, Planned Social Activities, Elevator, Business Center, Clubhouse, Cabana, Grill, Picnic Area, Balcony, Patio, Grill, Fitness Center, Spa, Pool, Playground, Bike Storage, High Speed Internet Access, Wi-Fi, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Ceiling Fans, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Carpet, Vinyl Flooring, Dining Room, Family Room, Views, Linen Closet, Furnished, Double Pane Windows, Window Coverings, Large Bedrooms, Property Manager on Site"
